"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1600014C10Rik",9.35871256254171,-0.114975217679724,0.579646780482462,-0.198353931309729,0.8427681587431,NA
"1700001L05Rik",3.6646962515056,-0.644061849227227,1.02567085373295,-0.627942040941446,0.530041909051592,NA
"1700003D09Rik",20.4633033451154,-1.07412088140243,0.401633713367906,-2.67437928055234,0.00748677253115463,NA
"1700017B05Rik",18.4152282468457,0.346523876922507,0.417720346737672,0.82955948789376,0.406787889868466,NA
"1700018L02Rik",7.99412616472447,-0.815190885883818,0.623532115807157,-1.30737593977587,0.191085064640704,NA
"1700019D03Rik",4.2404701857171,1.67249764235649,0.899080633339399,1.86023097410567,0.0628528545820778,NA
"1700021J08Rik",6.56205303266047,-0.23256202243261,0.71851511543519,-0.323670327090825,0.746187638069484,NA
"1700022I11Rik",10.2168393252685,-0.0754434123173368,0.542056815804145,-0.139179897969581,0.889307992984375,NA
"1700023B13Rik",10.2930115429946,-1.36342963252806,0.584507611901951,-2.33261227872045,0.019668503911019,NA
"1700025G04Rik",10.3923449654532,0.665221043750893,0.556548890892218,1.19526074822368,0.231985170492576,NA
