"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Podn",10.268368257104,-0.54051717047542,0.537107615911078,-1.00634799147012,0.314248202300223,1
"Podxl",30.0318804155977,0.164666376809067,0.322482895048598,0.510620499063221,0.609616819033855,0.876074721376018
"Podxl2",5.43081655196949,-0.518202536737626,0.733096410664965,-0.706868195231762,0.479648390363054,1
"Pof1b",55.4514982885986,1.70706444735756,0.283932221821471,6.01222515854829,1.82993913079379e-09,2.71697804629962e-07
"Pofut1",32.3476376370661,0.0860857203714289,0.313742354321699,0.274383484364244,0.783789933726833,0.937874581149723
"Pofut2",31.4558663328933,-0.17479404002347,0.314581040010342,-0.555640734157797,0.578456479070615,0.860085796188235
"Pogk",17.5241191252998,-0.341003349992325,0.41664224304115,-0.818456015173301,0.413096847867899,1
"Poglut1",12.122349352,0.159591791149796,0.492717066020937,0.323901488614187,0.746012616942929,1
"Poglut3",12.9789253146456,0.332159071409376,0.473458553762705,0.70155891950756,0.482954278345128,1
"Pogz",16.0735502870057,-0.641483468109317,0.441147653262456,-1.4541241767134,0.145911881779373,1
"Pola1",5.58137951575319,-0.400291452658196,0.750160684615598,-0.533607613498589,0.593613039655923,1
"Pola2",14.0381074847907,0.198999868313669,0.470533842936429,0.422923603266843,0.672351001181836,1
"Polb",7.29717936207308,-0.461960501574856,0.690121725307753,-0.669389883891642,0.503246802996001,1
"Pold1",17.0266098321445,0.102062849680689,0.427281969273066,0.238865332544521,0.811210008114028,1
"Pold2",38.113660404466,-0.201780310208472,0.321754855508545,-0.62712436736829,0.530577715435332,0.835945118817688
"Pold3",17.8263038649077,-0.276264696637411,0.426077029184555,-0.648391435619373,0.516731808214842,1
"Pold4",6.19997436498234,0.70982514636643,0.694955626735543,1.02139635835562,0.30706668998256,1
"Poldip2",40.0708115315072,0.0482111920289103,0.296797784603641,0.16243784330565,0.87096107189952,0.967216571667799
"Poldip3",73.6355469135545,0.171335110859687,0.224606053772365,0.762824990609258,0.445567775072915,0.785100995303368
"Pole",6.53914048739012,0.524603122533066,0.678905395002798,0.772719036252325,0.439688678144098,1
"Pole3",11.9364255660035,0.700608607658376,0.497662196440164,1.40779953283555,0.159190438757432,1
"Pole4",9.67586480381123,-0.0181822938350996,0.548077664199184,-0.0331746666992285,0.973535300045048,1
"Polg",35.7207632952318,-0.108150612235893,0.297979619213129,-0.36294634016073,0.716644969189753,0.913266917458026
"Polg2",5.26842623172346,-0.43835926402106,0.756048870302497,-0.579802815981553,0.562047598392925,1
"Polh",6.66054015629603,-0.649735102545219,0.678516538514646,-0.957581821023208,0.338273669602106,1
"Polk",7.05965270022646,-0.273497338697102,0.63433844410616,-0.431153655021626,0.666356649451252,1
