"","DSSd00_1","DSSd00_2","DSSd00_3","DSSd07_1","DSSd07_2","DSSd07_3"
"Pik3ca",6.29130492501273,5.98552810404623,5.97858443435353,5.94814551889106,6.19801783488619,6.09328712261342
"Pik3cb",5.16655231223624,5.43281381493403,5.4090886182916,5.4656491495814,5.44139536053947,5.17219730304403
"Pik3cd",4.84301353655954,5.07793041792329,4.7596391627901,5.5734589773928,5.18763579306819,4.84689745237645
"Pik3ip1",5.05311841832635,5.07793041792329,5.36661182017289,4.98130146088229,5.23501097867061,4.92459606611059
"Pik3r1",7.02561985357248,7.08872074200919,7.08827179639479,7.08847029354439,6.91414239437059,7.29296180369299
"Pik3r2",6.58274086111105,6.80166537411769,6.56828793394601,6.433432284338,6.4763197223588,6.69837229652299
"Pik3r3",5.2667100457399,5.55247459838642,5.44983589300148,5.70229847115052,5.32295651685583,5.62913913174123
"Pik3r4",5.74747951627027,5.95935568423201,5.87417980059635,5.67146119851187,5.67426276279998,5.81445213298327
"Pik3r5",4.98969157229724,5.01281145438538,5.06041324152114,5.04411217635251,4.89812798747935,4.65211895452117
"Pikfyve",5.31294218796687,5.29704666693914,5.17472186569018,5.04411217635251,5.36404105831134,5.48579044526555
"Pim1",5.6212385981076,5.84860971594894,5.81835389737501,5.97257784312174,5.58055961361179,5.81445213298327
"Pim3",7.14303361011452,7.3170185011589,7.3716001506033,6.30979749989733,6.41208955274317,5.999096134908
"Pin1",5.6212385981076,5.47424982961462,5.3222068033166,5.50282599200703,5.73263150890535,5.59504883566704
"Pink1",6.88507400253453,7.40067012521331,7.26121393446638,7.04614715549505,7.02322561741218,7.1250835323966
"Pip4k2a",4.75473886659814,5.07793041792329,5.17472186569018,5.50282599200703,5.23501097867061,5.40603264886071
"Pip4k2b",5.16655231223624,5.58953141945229,5.52678260635173,5.63975134324774,5.51327762293067,5.694325511023
"Pip4k2c",7.03671280579032,7.34545818552933,7.26121393446638,6.91083252928904,7.00208557362165,6.9221031385449
"Pip4p1",6.23240576037725,6.1547135834538,6.16407969338233,5.99653132627755,5.8668057486313,5.87017137297332
"Pip4p2",5.31294218796687,5.38961042499752,5.3222068033166,5.34518273661199,5.58055961361179,5.72555528620293
"Pip5k1a",5.51606760745069,5.43281381493403,5.69799004366651,5.34518273661199,5.44139536053947,5.55985688505297
"Pip5k1b",6.31035711430974,6.19915048889177,6.30672562338083,6.39927961775952,6.29153754374488,6.37681983325434
"Pip5k1c",6.53574281475481,6.67069221240961,6.67476766454423,6.17315158315793,6.1586120397985,6.04708415814488
"Pisd",5.77696616464704,5.84860971594894,5.63267083027602,5.60710709608007,5.70382285526248,5.44669085998645
"Pithd1",6.1057983015379,6.26304003700263,6.02761344681668,5.81794797465193,6.09710684433205,6.02332299815595
"Pitpna",7.41229650252997,7.23823930370593,7.39789508228943,7.34484232324385,7.43772385986323,7.25523216077181
"Pitpnb",6.27196869580742,6.0362568967632,6.02761344681668,6.49920252699375,6.17846731272851,6.30196427286048
"Pitpnc1",5.11178751824526,5.13814452466943,4.99648809404643,5.10221832833794,5.32295651685583,5.05815884030528
"Pitpnm1",5.88799787378125,5.9326087224259,5.9011402326439,6.17315158315793,6.09710684433205,5.75595339760198
"Pitpnm2",5.65415540968199,5.7264165011313,5.7597408699088,5.30149816979584,5.28002334354966,5.36364977745669
"Pitpnm3",5.71721663445927,5.24713846389446,5.3222068033166,5.50282599200703,5.40346746918979,5.36364977745669
"Pitrm1",5.80572197348926,5.7264165011313,5.52678260635173,5.63975134324774,5.73263150890535,5.55985688505297
"Pitx1",5.16655231223624,5.51408864316969,5.59850993595187,5.4656491495814,5.23501097867061,4.84689745237645
"Pja1",6.47039188998502,6.65532891310917,6.58402435629823,6.63631483115476,6.41208955274317,5.94915867597384
"Pja2",6.17067684819708,6.30394017758635,6.50342585431897,6.4667247836362,6.55247472011508,6.41270273501131
"Pkd1",6.40165668840477,6.60816264725088,6.74600310470165,5.87174171971978,6.1586120397985,6.11576459110348
"Pkd2",5.6212385981076,5.84860971594894,6.20647817112812,5.76157080815104,5.61268840364149,5.694325511023
"Pkdcc",7.10147384018876,7.01938448465823,6.99881692719204,6.29114042730366,6.3094558471311,6.15955221841758
"Pkia",5.11178751824526,5.07793041792329,4.92652591408716,4.7486916940873,5.18763579306819,4.99438761671055
"Pkig",6.06061015227074,6.13189818806863,6.14233850137652,5.38697824069837,5.81496761543054,5.62913913174123
"Pklr",6.76937397585742,6.85607503300571,6.77348556911411,6.72054262393907,6.808000611049,6.62491842961299
"Pkm",8.32729780099,8.23087925168412,8.34483718707607,8.27760071206942,8.34626773225541,8.13709857141341
"Pkmyt1",5.77696616464704,5.58953141945229,5.27563313457853,5.50282599200703,5.23501097867061,5.36364977745669
"Pkn1",7.04771787575278,7.40966544122819,7.3448050723712,7.18897639358524,7.13407725841838,7.14591190292922
"Pkn2",6.53574281475481,6.40090294682038,6.68931670284244,6.69304382056582,6.55247472011508,6.74060859166352
"Pknox1",5.31294218796687,5.01281145438538,5.44983589300148,5.34518273661199,5.32295651685583,5.52347222283178
"Pkp1",5.68612724348046,5.84860971594894,5.63267083027602,5.73231844437003,5.64390263520227,5.72555528620293
"Pkp2",5.96497844187931,5.95935568423201,6.14233850137652,6.04308376233343,6.32713061612881,6.2225288251268
"Pkp3",6.50346788762001,6.70090604563656,6.6600607435749,6.592148205989,6.65230922167592,6.63993173033789
"Pkp4",6.40165668840477,6.30394017758635,6.82684655220808,6.73408628809201,6.50730535558056,6.68399671735927
"Pla2g10",5.88799787378125,6.08499072363335,5.97858443435353,5.94814551889106,6.36177769924769,6.04708415814488
"Pla2g12a",5.31294218796687,5.13814452466943,5.59850993595187,5.38697824069837,5.08427307904604,4.75812455381809
"Pla2g15",5.16655231223624,5.51408864316969,5.17472186569018,5.53872841965799,5.36404105831134,5.31934410980889
"Pla2g2f",4.84301353655954,5.07793041792329,5.17472186569018,5.25568896940084,4.96557273879028,4.99438761671055
"Pla2g3",5.31294218796687,4.6630446030223,5.06041324152114,5.10221832833794,5.23501097867061,4.51302642343263
"Pla2g4a",5.77696616464704,5.58953141945229,5.7597408699088,5.84515046969871,6.32713061612881,6.24285092995137
"Pla2g5",4.75473886659814,4.52080569890193,4.51391275345928,5.53872841965799,5.08427307904604,5.81445213298327
"Pla2g6",5.31294218796687,5.38961042499752,5.36661182017289,4.91257430578816,5.23501097867061,5.36364977745669
"Pla2g7",4.92028171734965,5.07793041792329,4.8486348542232,5.50282599200703,5.51327762293067,5.75595339760198
"Plaa",5.80572197348926,5.8192392177723,5.95331460526017,5.76157080815104,6.13844124950583,6.09328712261342
"Plaat3",6.0834081574557,6.65532891310917,6.00334306533303,6.13127064992634,6.73237901495364,6.26285722999906
"Plac8",8.45887391705316,8.11557072354396,8.5012562672785,8.96022649446998,8.83746593620755,8.86620539348701
"Plagl2",6.0834081574557,5.9326087224259,6.02761344681668,6.51514903267947,6.55247472011508,6.430284263922
"Plat",4.92028171734965,4.94152534855106,5.06041324152114,5.25568896940084,5.28002334354966,5.22395021431705
"Plau",5.31294218796687,5.34443660428974,5.11953748224321,5.20746536979689,5.78816590121199,5.59504883566704
"Plaur",5.16655231223624,5.01281145438538,4.92652591408716,5.15646398126622,5.36404105831134,4.92459606611059
"Plbd1",5.74747951627027,5.78911559614465,5.3222068033166,5.60710709608007,5.58055961361179,5.89708106449146
"Plbd2",6.23240576037725,6.28365150280096,6.32587625420643,6.21369794548548,6.34456896985766,6.09328712261342
"Plcb1",4.92028171734965,5.01281145438538,4.92652591408716,5.10221832833794,5.18763579306819,5.27287588669051
"Plcb3",8.19709249873632,8.47987678554756,8.28556196607171,8.38184438987779,8.06958876670476,8.28345676855091
"Plcb4",5.31294218796687,5.51408864316969,5.63267083027602,5.4656491495814,5.36404105831134,5.62913913174123
"Plcd1",5.91420707767,6.32391693562844,6.32587625420643,5.81794797465193,5.76073259868476,5.87017137297332
"Plce1",6.31035711430974,6.24209428265637,6.55236477175549,6.45018312474225,6.1586120397985,6.07039938709478
"Plcg1",5.2667100457399,5.62536614149047,5.72928244142867,5.53872841965799,5.36404105831134,5.75595339760198
"Plcg2",5.2667100457399,5.07793041792329,5.27563313457853,5.34518273661199,5.32295651685583,5.48579044526555
"Plch1",5.11178751824526,5.34443660428974,5.3222068033166,5.4656491495814,5.36404105831134,5.31934410980889
"Plch2",5.65415540968199,5.69373139410459,5.44983589300148,5.70229847115052,5.28002334354966,5.81445213298327
"Plcl1",4.98969157229724,5.01281145438538,5.4090886182916,4.50750780093399,4.82307439014415,5.05815884030528
"Plcl2",6.01372089978891,6.1086631243504,6.26755576711844,6.21369794548548,6.39553193080728,6.26285722999906
"Plcxd2",5.2180359172083,5.38961042499752,5.2265950951112,5.15646398126622,5.13754205674598,5.44669085998645
"Pld1",6.74227843480012,6.94640090705476,7.0217264866627,6.96882903676543,7.25465616053158,7.31145325445912
"Pld3",6.1057983015379,6.32391693562844,6.16407969338233,6.36421719681476,6.07591832471391,6.04708415814488
"Pld4",4.98969157229724,5.07793041792329,4.7596391627901,5.42707934182423,5.08427307904604,4.99438761671055
"Plec",8.75139623808188,8.99688302548085,9.11460619442777,8.58829153107236,8.28732791880032,8.63173513869184
"Plek2",5.83378809861624,5.6600721235788,5.84659586683995,5.73231844437003,5.76073259868476,5.72555528620293
"Plekha1",5.88799787378125,6.01115339666253,5.97858443435353,5.84515046969871,5.96418860801388,5.84263987359851
"Plekha2",6.12779660351128,6.26304003700263,6.20647817112812,6.433432284338,6.21727379019723,6.49836500261595
"Plekha3",5.96497844187931,5.90525747461409,6.18545511821899,6.29114042730366,6.11794354466391,6.18089169515272
"Plekha5",6.34764484135858,5.90525747461409,6.07477321897475,6.38186540347141,6.29153754374488,6.32108457958286
"Plekha6",7.58694857810815,7.68574396853469,7.80943036700288,7.88030654421293,7.70047368721855,7.76349109754956
"Plekha7",6.68641434307648,6.49121014160351,6.34474959955466,6.433432284338,6.37876328782156,6.24285092995137
"Plekha8",6.48703268523301,6.24209428265637,6.22716147082875,6.04308376233343,6.13844124950583,6.26285722999906
"Plekhb1",5.31294218796687,4.86214045437861,5.3222068033166,5.34518273661199,5.28002334354966,5.05815884030528
"Plekhb2",8.39247173387132,8.47138563753306,8.44405758556072,8.59552952113156,8.52081252735872,8.52998166215896
"Plekhf2",5.91420707767,6.26304003700263,6.00334306533303,5.81794797465193,5.96418860801388,5.94915867597384
"Plekhg1",5.43965665295375,5.24713846389446,5.36661182017289,5.04411217635251,5.18763579306819,5.48579044526555
"Plekhg2",5.77696616464704,5.84860971594894,5.92750880650946,5.60710709608007,5.78816590121199,5.62913913174123
"Plekhg3",5.98959169240985,6.1086631243504,6.2475169212598,5.81794797465193,5.98735966134699,5.97438232139144
